full_name,pred
260872 (2005 QR110),179.3395308166477
163476 (2002 RU218),179.3727443999091
34779 Chungchiyung (2001 RW11),83.96683955996149
10460 Correa-Otto (1978 VK8),83.96683955996149
289359 (2005 BQ29),83.96683955996149
206353 (2003 QL34),83.96683955996149
239426 (2007 TU141),138.2000081380575
78476 (2002 RQ50),176.48137310075097
90926 Stahalik (1997 SH1),82.94203882618001
264472 (2001 FL179),176.48137310075097
247726 (2003 FM131),190.0079555697815
133320 (2003 SB87),152.8680639018189
296185 (2009 BH159),146.59388976837218
270399 (2002 AP189),83.96683955996149
98253 (2000 SH174),140.99342019100925
389484 (2010 EF110),83.96683955996149
3609 Liloketai (1980 VM1),115.01534781003794
506007 (2015 HB22),179.3727443999091
247889 (2003 UA210),91.13443127204718
164838 (1999 TH83),82.94203882618001
384730 (2011 KR3),83.96683955996149
222175 (2000 BB24),190.0079555697815
128304 (2004 BV10),179.3727443999091
238007 (2002 TH165),83.96683955996149
11785 Migaic (1973 AW3),153.05817654018833
211950 (2004 XM121),83.96683955996149
519151 (2010 NR43),182.83741975044126
44026 (1997 YD11),94.18472451771966
215367 (2001 XM256),146.59388976837218
28582 (2000 EB106),181.8630584284037
55051 (2001 QT68),152.18817039049523
88166 (2000 XN24),83.96683955996149
48157 (2001 GB7),91.9675025522084
1587 Kahrstedt (1933 FS1),196.47224234159765
228936 (2003 SC390),184.40748599241857
172045 (2001 XR22),190.0079555697815
(2010 BY114),190.0079555697815
392405 (2010 LE40),67.27376203387873
2821 Slavka (1978 SQ),85.95746791450985
33572 Mandolin (1999 JF32),83.96683955996149
159767 (2003 HU8),74.55706174127369
59238 (1999 CN2),85.95746791450985
(2014 RL12),0.7028373741822753
245092 (2004 PA14),184.40748599241857
36876 (2000 SS152),176.44446234751888
20525 (1999 RU43),83.96683955996149
191560 (2003 WR69),184.82823666998982
107713 (2001 FS20),83.96683955996149
214786 (2006 US132),83.96683955996149
28447 Arjunmathur (2000 AW96),85.95746791450985
75044 (1999 UG42),85.95746791450985
113956 (2002 UJ3),76.80249269586115
61919 (2000 RU1),119.49716390421834
239648 (2008 WJ68),184.40748599241857
32088 Liamwallace (2000 KE25),174.5331827553148
7855 Tagore (4092 T-3),153.05817654018833
270825 (2002 SG22),179.3395308166477
244671 (2003 KN33),179.3727443999091
(2010 NB116),76.80249269586115
20058 (1993 OM8),181.7872217491826
78560 (2002 RL154),152.18817039049523
199017 (2005 WS93),76.80249269586115
239580 (2008 TP140),146.59388976837218
241261 (2007 TK334),83.96683955996149
99744 (2002 JZ69),83.96683955996149
185325 Anupabhagwat (2006 VE14),107.77064616482402
164371 (2005 ET65),184.7365273234269
41375 (2000 AD102),184.53354320279914
93201 (2000 SZ115),90.10638569028035
17407 Teige (1987 TG),85.95746791450985
225453 (2000 ED13),190.0079555697815
199213 (2006 AK22),83.96683955996149
28011 (1997 YW3),93.95813090675676
108924 (2001 PO19),171.13861369908722
21549 Carolinelang (1998 QJ44),152.18817039049523
369536 (2010 XT80),208.20326936425693
7473 (1992 EC4),173.99677141498398
222309 (2000 SJ299),182.83741975044126
56400 (2000 EF140),179.3727443999091
190198 (2005 XO84),93.37986222663464
235852 (2005 AX27),179.3395308166477
513548 (2010 ML94),176.48137310075097
211865 (2004 GF37),176.28469802273483
(2001 QJ153),139.42335394903196
65753 (1994 CZ17),76.80249269586115
88239 (2001 CU19),176.28469802273483
213769 (2003 CJ25),185.27897811825443
126728 (2002 CX267),83.96683955996149
52110 (3007 P-L),83.96683955996149
(2010 BG19),182.83741975044126
(2010 MU112),0.20815805171023638
35858 (1999 JZ65),76.80249269586115
146918 (2002 CT225),179.3727443999091
9840 (1988 RQ2),173.99677141498398
54418 (2000 LO17),93.95813090675676
438099 (2005 CH65),85.95746791450985
241958 (2002 ED72),518.1176413998073
67346 (2000 JB54),85.95746791450985
426575 (2013 SS17),146.59388976837218
109373 (2001 QQ161),176.28469802273483
14456 (1993 FK20),176.48137310075097
45234 (1999 XA228),83.96683955996149
90999 (1998 BE6),83.96683955996149
55386 (2001 SY271),181.7872217491826
3225 Hoag (1982 QQ),95.97718309270627
39932 (1998 FQ75),76.80249269586115
86016 (1999 JK100),190.0079555697815
22684 (1998 QO50),196.47224234159765
111469 (2001 YQ6),113.8966943268554
226326 (2003 ED29),83.96683955996149
147690 (2004 QW3),146.59388976837218
123650 (2000 YH71),106.14467866809791
374603 (2006 DN126),80.69660787159255
400469 (2008 GB19),80.73812882788378
263971 (2009 KB1),140.99342019100925
126586 (2002 CV127),83.96683955996149
(2010 ME65),83.96683955996149
107554 (2001 DY78),83.96683955996149
23615 (1996 FK12),86.42592704959308
393326 (2014 BV7),76.80249269586115
263069 (2007 JL32),187.0647845248504
86165 (1999 RZ207),179.3727443999091
51226 (2000 JJ25),152.18817039049523
243946 (2001 QM79),83.96683955996149
34200 Emmasun (2000 QW54),85.95746791450985
242954 (2006 ST11),76.80249269586115
62262 (2000 SO86),180.01942432797142
132754 (2002 PR54),190.87821292601984
94773 (2001 XF108),76.80249269586115
299771 (2006 SC32),179.3727443999091
4379 Snelling (1988 PT1),181.7872217491826
145258 (2005 JT127),90.10638569028035
18490 (1996 BG17),146.59388976837218
365795 (2011 AS54),184.40748599241857
20863 Jamescronk (2000 VW35),93.95813090675676
108623 (2001 MR27),83.96683955996149
13601 (1994 PU29),93.95813090675676
215407 (2002 EK115),504.78066764403326
18404 Kenichi (1993 FQ2),93.95813090675676
160987 (2002 CV118),83.96683955996149
58852 (1998 HE84),180.01942432797142
39667 (1995 YU2),176.73682773424437
200916 (2002 AH99),83.96683955996149
1467 Mashona (1938 OE),179.3727443999091
468467 (2004 KK10),184.40748599241857
47550 (2000 AS126),152.18817039049523
361508 (2007 EX136),176.48137310075097
346688 (2008 YJ109),190.0079555697815
239208 (2006 PN27),82.94203882618001
186931 (2004 PQ82),146.59388976837218
(2009 VM2),85.95746791450985
462363 (2008 RK128),172.69953192139636
41991 (2000 YJ34),180.01942432797142
(2010 AY92),504.78066764403326
921 Jovita (1919 FV),190.0079555697815
(2010 FX117),152.18817039049523
40731 (1999 SB13),83.96683955996149
109583 (2001 QP275),182.62226361059507
159722 (2003 BQ27),74.55706174127369
335652 (2006 OF11),190.0079555697815
244006 (2001 SB66),184.40748599241857
86931 (2000 HV65),76.80249269586115
121807 (2000 AW187),190.0079555697815
37218 (2000 WE137),179.3727443999091
202346 (2005 EL153),179.3727443999091
2319 Aristides (7631 P-L),146.59388976837218
(2010 CR135),179.3395308166477
7572 Znokai (1989 SF),91.9675025522084
29443 Remocorti (1997 NM10),85.95746791450985
136514 (2005 QT36),176.48137310075097
172808 (2004 GS26),190.0079555697815
342852 (2008 YX12),83.96683955996149
8485 Satoru (1989 FL),83.96683955996149
115782 (2003 UL217),83.96683955996149
90538 (2004 FE65),83.96683955996149
(2010 JH96),146.59388976837218
114757 (2003 HG45),174.25517069727377
362196 (2009 HE9),85.95746791450985
176945 (2002 XL2),85.95746791450985
240296 (2003 FJ4),85.95746791450985
130319 Danielpelham (2000 EX140),173.99677141498398
72724 (2001 FV93),179.3395308166477
108488 (2001 KT62),90.10638569028035
157291 (2004 RH309),182.83741975044126
407232 (2009 WL35),176.48137310075097
28349 (1999 FB26),146.59388976837218
35615 (1998 HE148),85.95746791450985
314444 (2005 VN50),83.96683955996149
77608 (2001 KZ33),190.0079555697815
62243 (2000 SO76),195.60223619190455
162476 (2000 NC21),83.96683955996149
4145 Maximova (1981 SJ7),152.18817039049523
241165 (2007 RR134),146.59388976837218
17525 (1993 FH5),176.48137310075097
131385 (2001 KE41),184.40748599241857
536515 (2015 DQ207),83.96683955996149
26840 (1991 RP12),94.42659004184002
89904 (2002 DO5),183.28742702848965
(2010 LU16),179.3727443999091
(2010 KG24),74.55706174127369
232853 (2004 TQ170),85.95746791450985
45205 (1999 XJ173),90.10638569028035
97983 (2000 QH172),83.96683955996149
313693 (2003 TZ11),83.96683955996149
253286 (2003 BB33),91.13443127204718
4150 Starr (1984 QC1),85.95746791450985
6666 Fro (1993 FG20),83.96683955996149
19427 (1998 FJ66),114.14534166034484
25793 Chrisanchez (2000 CS65),146.59388976837218
204853 (2007 RB136),173.99677141498398
279920 (2001 RZ78),119.49716390421834
203858 (2002 VO133),184.40748599241857
282022 (2011 JC2),182.83741975044126
47608 (2000 AE243),171.13861369908722
55631 (2002 TX281),83.96683955996149
343282 (2010 AX40),85.95746791450985
7900 Portule (1996 CV8),85.95746791450985
160544 (1998 HV5),76.80249269586115
45572 (2000 CR71),67.27376203387873
3329 Golay (1985 RT1),196.47224234159765
(2010 OB22),83.96683955996149
95498 (2002 EG35),179.3727443999091
88536 (2001 QN184),85.95746791450985
246126 (2007 KY3),85.95746791450985
52562 (1997 GY17),83.96683955996149
57852 (2001 XM97),146.59388976837218
(2014 WY234),184.40748599241857
24168 Hexlein (1999 WH9),83.96683955996149
107776 (2001 FN47),83.96683955996149
357507 (2004 PX112),179.3395308166477
50112 (2000 AJ116),93.95813090675676
242604 (2005 JU71),140.99342019100925
508974 (2004 XC61),83.96683955996149
216951 (1999 VV94),176.48137310075097
133005 (2002 TH296),91.9675025522084
38842 (2000 SW44),140.99342019100925
518913 (2010 GS),76.80249269586115
93553 (2000 UT25),190.0079555697815
87538 (2000 QA206),67.27376203387873
40334 (1999 NS4),85.95746791450985
103136 (1999 XF203),94.42659004184002
157138 (2004 OU5),91.13443127204718
34785 (2001 RG87),504.78066764403326
144483 (2004 EE60),180.38673132339395
50868 (2000 GC6),176.48137310075097
98774 (2000 YM80),93.95813090675676
86328 (1999 XX3),174.67666492630767
403571 (2010 NJ58),80.69660787159255
(2010 BO129),91.13443127204718
436378 (2010 OH109),140.99342019100925
281265 (2007 QR1),83.96683955996149
65977 (1998 HZ69),83.96683955996149
85005 (2003 YF154),83.96683955996149
163157 (2002 CY130),83.96683955996149
470225 (2006 WM98),179.3727443999091
181112 (2005 QL91),90.10638569028035
64091 (2001 SL289),146.59388976837218
226435 (2003 SY30),179.3395308166477
55802 (1994 PM6),179.3727443999091
159324 (2006 CW11),176.48137310075097
241564 (1981 ET11),85.95746791450985
53835 (2000 EK180),146.59388976837218
54130 (2000 HE31),90.10638569028035
190960 (2001 WP20),85.95746791450985
248628 (2006 FJ11),74.55706174127369
116108 (2003 WR134),76.80249269586115
255439 (2005 XE117),146.59388976837218
6480 Scarlatti (1988 PM1),91.9675025522084
234655 (2002 EJ38),83.96683955996149
33138 (1998 DQ2),93.95813090675676
309109 (2006 WM93),174.24584081354985
41943 Fredrick (2000 XH2),83.96683955996149
19558 (1999 JK80),93.95813090675676
2613 Plzen (1979 QE),179.3727443999091
16752 (1996 QP1),83.96683955996149
16849 (1997 YV),94.42659004184002
449986 (2015 PX127),179.3727443999091
52260 Ureshino (1982 KA),94.42659004184002
34364 (2000 RZ30),179.3727443999091
293266 (2007 CJ25),176.48137310075097
392420 (2010 MX82),139.42335394903196
68599 (2002 AU62),85.95746791450985
115769 (2003 UY207),83.96683955996149
312641 (2010 BF52),536.722622290611
373566 (2001 XG57),83.96683955996149
(2010 NA89),83.96683955996149
(2010 NW97),83.96683955996149
336481 (2008 VX48),184.7365273234269
24101 Cassini (1999 VA9),153.05817654018833
222085 (1999 RD159),74.55706174127369
414614 (2009 UM144),140.99342019100925
349932 (2009 XO18),173.99677141498398
98855 (2001 AU37),146.59388976837218
85907 (1999 CV83),85.95746791450985
206742 (2004 BY124),173.99677141498398
2060 Chiron (1977 UB),504.78066764403326
167653 (2004 DK57),176.48137310075097
248490 (2005 UK308),182.15679206890132
15633 (2000 JZ1),94.42659004184002
414594 (2009 UM53),140.99342019100925
196977 (2003 UN66),190.0079555697815
127532 (2002 WH9),71.65877054054374
511 Davida (1903 LU),146.59388976837218
59394 (1999 FZ23),83.96683955996149
300132 (2006 VY50),190.0079555697815
904 Rockefellia (1918 EO),196.47224234159765
11551 (1993 BR3),90.10638569028035
226469 (2003 SP167),190.0079555697815
(2010 KN40),86.42592704959308
12953 (1264 T-2),83.96683955996149
155815 (2000 WU41),83.96683955996149
132509 (2002 JU41),93.37986222663464
80053 (1999 JY64),152.18817039049523
31409 (1999 AB5),85.95746791450985
150811 (2001 RX110),83.96683955996149
15070 (1999 BK8),85.95746791450985
56801 (2000 PF9),179.3395308166477
221982 (1996 GW4),208.20326936425693
245458 (2005 LN43),83.96683955996149
32981 (1996 VO27),195.60223619190455
409818 (2006 JX35),74.55706174127369
433777 (2015 BT63),140.99342019100925
375841 (2009 UY137),74.55706174127369
(2010 PL67),85.95746791450985
136449 (2005 EA140),184.40748599241857
174065 (2002 EH4),179.3727443999091
198482 (2004 XK42),179.3395308166477
311674 (2006 SU56),146.59388976837218
(2015 BR399),190.0079555697815
282609 (2005 JN2),179.3395308166477
73622 (3418 T-3),171.13861369908722
36953 (2000 SO267),176.28469802273483
107716 (2001 FJ22),85.95746791450985
68915 (2002 KQ8),152.18817039049523
11543 (1992 UN2),91.9675025522084
43719 (2666 T-3),82.94203882618001
122622 (2000 RS64),83.96683955996149
(2010 PJ12),179.3727443999091
83841 (2001 UE35),152.18817039049523
309730 (2008 KJ39),190.0079555697815
5933 Kemurdzhian (1976 QN),152.18817039049523
384530 (2010 DQ45),74.55706174127369
30768 (1983 YK),81.2745401682146
147281 (2002 YG35),85.95746791450985
118004 (1192 T-2),173.99677141498398
166242 (2002 GL12),85.95746791450985
56127 (1999 CC34),83.96683955996149
149967 (2005 TK126),179.3727443999091
140983 (2001 WO8),83.96683955996149
33815 (2000 AG31),93.95813090675676
242838 (2006 DG82),74.55706174127369
10912 (1997 YW5),188.43489183329177
507171 (2010 DP80),91.13443127204718
3066 McFadden (1984 EO),95.97718309270627
71391 (2000 AK161),174.67666492630767
46362 (2001 TO118),195.60223619190455
57191 (2001 QY31),195.60223619190455
290818 (2005 VK114),76.80249269586115
11342 (1996 XJ19),181.7872217491826
(2010 PG),146.59388976837218
24190 Xiaoyunyin (1999 XT28),176.44446234751888
242561 (2005 EG166),83.96683955996149
467280 (2016 EQ192),91.13443127204718
249341 (2008 WH4),179.3727443999091
123652 (2000 YC73),184.40748599241857
249672 (1999 VE155),174.25517069727377
17421 (1988 SW1),146.59388976837218
78300 (2002 PK55),109.68192575702808
38503 (1999 TF186),174.67666492630767
110444 (2001 TC37),146.59388976837218
134853 (2000 NW10),93.95813090675676
27669 (1979 MQ4),179.3727443999091
247968 (2003 YN150),83.96683955996149
471788 (2012 VB28),171.13861369908722
(2016 AU81),146.59388976837218
106020 (2000 SS294),195.60223619190455
12740 (1992 EX8),83.96683955996149
199857 (2007 EC97),76.80249269586115
145884 (1999 TY83),173.99677141498398
(2010 GT77),85.95746791450985
3321 Dasha (1975 TZ2),83.96683955996149
(2016 BD33),184.82823666998982
46017 (2001 DP3),146.59388976837218
403507 (2009 VY91),182.83741975044126
109169 (2001 QF64),90.10638569028035
891 Gunhild (1918 DQ),170.9419386210711
51966 (2001 QG282),176.48137310075097
397019 (2005 TW124),184.40748599241857
2269 Efremiana (1976 JA2),174.25517069727377
(2010 MQ108),179.3727443999091
318951 (2005 UP215),83.96683955996149
267337 (2001 VK5),0.5598808349365609
39058 (2000 UM104),85.95746791450985
99996 (1981 EJ45),189.54653749260635
135740 (2002 PF158),83.96683955996149
32243 (2000 OU40),179.3395308166477
127784 (2003 FD63),83.96683955996149
94688 (2001 XL27),83.96683955996149
930 Westphalia (1920 GS),95.97718309270627
151411 (2002 EN131),176.28469802273483
10080 (1990 OF1),188.43489183329177
223441 (2003 SP295),146.59388976837218
155248 (2005 WN46),180.01942432797142
(2010 OC121),76.80249269586115
247538 (2002 RF66),90.10638569028035
(2009 UO61),76.80249269586115
290175 (2005 RM40),76.80249269586115
455075 (2015 UX47),184.7365273234269
134642 (1999 UV44),179.3727443999091
248276 (2005 JP41),85.95746791450985
97672 (2000 FW46),176.44446234751888
85575 (1998 DC1),174.67666492630767
303324 (2004 TU103),74.55706174127369
(2010 BZ64),83.96683955996149
115440 (2003 TV6),184.7365273234269
19914 Klagenfurt (1973 UK5),83.96683955996149
92703 (2000 QE83),83.96683955996149
319201 (2005 YK181),184.40748599241857
244 Sita,95.97718309270627
143264 (2003 AW9),176.48137310075097
119944 (2002 GN171),109.68192575702808
147135 (2002 TR210),83.96683955996149
53542 (2000 BE1),83.96683955996149
59473 (1999 HT1),90.10638569028035
21681 (1999 RN32),179.3727443999091
114217 (2002 VF111),146.59388976837218
37552 (1981 EU39),184.40748599241857
135331 (2001 SK346),146.59388976837218
311453 (2005 UJ341),190.0079555697815
242786 (2005 YT166),83.96683955996149
(2010 BF54),180.01942432797142
15609 Kosmaczewski (2000 GP124),167.6579164615804
(2016 GN33),146.59388976837218
441414 (2008 GU36),107.77064616482402
(2010 ML46),85.95746791450985
529194 (2009 SA235),83.96683955996149
87851 (2000 SD218),85.95746791450985
404849 (2014 KQ15),190.0079555697815
113343 (2002 RE226),179.3395308166477
399729 (2004 YH20),184.40748599241857
14826 Nicollier (1985 SC1),93.95813090675676
85915 (1999 CU97),146.59388976837218
139477 (2001 OK104),82.94203882618001
313907 (2004 PO26),179.3395308166477
279433 (2010 NX68),184.40748599241857
24705 (1991 PV4),152.18817039049523
206100 (2002 RT180),83.96683955996149
6775 Giorgini (1989 GJ),153.05817654018833
(2010 JE74),184.40748599241857
50547 (2000 ES18),119.49716390421834
39574 (1993 FM5),83.96683955996149
44538 (1999 AO2),196.47224234159765
95383 (2002 CC170),146.59388976837218
438954 (2010 LK10),182.83741975044126
94344 (2001 QN83),83.96683955996149
425274 (2009 WC141),83.96683955996149
89085 (2001 TU171),83.96683955996149
66534 (1999 RA112),83.96683955996149
106154 (2000 TV58),173.99677141498398
118987 (2000 XZ41),190.0079555697815
250077 (2002 EE144),190.0079555697815
486 Cremona (1902 JB),95.97718309270627
163634 (2002 UW25),174.12796033370083
21484 Eppard (1998 HR134),83.96683955996149
146114 (2000 QU208),179.3395308166477
(2010 KR61),179.3727443999091
359376 (2010 DW31),85.95746791450985
412621 (2014 OW103),174.12796033370083
288701 (2004 QM25),119.49716390421834
151301 (2002 CW82),146.59388976837218
165122 (2000 JJ84),179.3395308166477
(2010 MD47),146.59388976837218
5939 Toshimayeda (1981 EU8),153.05817654018833
3625 Fracastoro (1984 HZ1),171.13861369908722
11197 Beranek (1999 CY25),93.95813090675676
2921 Sophocles (6525 P-L),146.59388976837218
(2010 NZ19),83.96683955996149
38013 (1998 KY54),195.60223619190455
67783 (2000 UJ89),86.42592704959308
132618 (2002 LH6),83.96683955996149
19550 Samabates (1999 JP61),86.42592704959308
27759 (1991 RE6),181.7872217491826
98757 (2000 YZ61),76.80249269586115
117892 (2753 P-L),146.59388976837218
116251 (2003 YV23),146.59388976837218
150724 (2001 QB32),85.95746791450985
4593 Reipurth (1980 FV1),146.59388976837218
247525 (2002 QQ92),171.13861369908722
131531 (2001 UL81),82.94203882618001
108110 (2001 FB194),182.83741975044126
55667 (6691 P-L),83.96683955996149
73362 (2002 KP5),179.3727443999091
37896 (1998 FV62),195.60223619190455
281014 (2006 EC21),140.99342019100925
319860 (2006 WH53),85.95746791450985
235423 (2003 YQ45),184.40748599241857
84269 (2002 TY7),174.25517069727377
250783 (2005 TE73),176.20041639391357
163864 (2003 SN102),83.96683955996149
132713 (2002 OK16),179.3727443999091
135249 (2001 SX30),190.0079555697815
21720 Pilishvili (1999 RQ119),85.95746791450985
284976 (2010 GA32),140.99342019100925
153025 (2000 NK23),85.95746791450985
502710 (2015 DH22),182.83741975044126
(2010 OC36),93.37986222663464
31810 (1999 NR38),184.82823666998982
333401 (2002 TE283),80.69660787159255
13019 (1988 NW),93.95813090675676
44839 (1999 TU273),146.59388976837218
407298 (2010 JF152),74.55706174127369
243065 (2007 GC1),83.96683955996149
91476 (1999 RA97),140.99342019100925
10286 Shnollia (1982 SM6),83.96683955996149
76680 (2000 HD64),83.96683955996149
242792 (2006 AM46),140.99342019100925
43399 (2000 WO95),85.95746791450985
96641 (1999 GG22),85.95746791450985
65508 (4179 P-L),179.3395308166477
294879 (2008 CX212),140.99342019100925
(2014 VO14),190.0079555697815
34403 (2000 RP85),152.18817039049523
56114 (1999 CA6),85.95746791450985
141145 (2001 XQ104),184.40748599241857
66077 (1998 RL53),179.3727443999091
84665 (2002 VZ81),83.96683955996149
416820 (2005 GP227),184.40748599241857
527798 (2008 AM117),83.96683955996149
143131 (2002 XE35),182.62226361059507
229783 (2008 PG17),146.59388976837218
156642 (2002 JH31),190.0079555697815
359610 (2010 XG39),536.722622290611
78575 (2002 RC224),179.3395308166477
249314 (2008 UO169),174.24584081354985
1975 Pikelner (1969 PH),184.40748599241857
21887 Dipippo (1999 UH42),180.01942432797142
16900 Lozere (1998 DQ13),179.3395308166477
4979 Otawara (1949 PQ),91.9675025522084
49058 (1998 RQ42),85.95746791450985
67481 (2000 RQ11),83.96683955996149
105545 (2000 RY41),179.3395308166477
8802 Negley (1981 EW31),176.48137310075097
279044 (2008 VD38),179.3727443999091
279395 (2010 CU179),179.3727443999091
2681 Ostrovskij (1975 VF2),93.95813090675676
32171 (2000 ND10),93.95813090675676
48127 (2001 FX105),85.95746791450985
400177 (2006 WV94),85.95746791450985
511136 (2013 XO23),76.80249269586115
26358 (1998 YZ11),146.59388976837218
285016 (2011 CZ7),82.94203882618001
114599 (2003 CG9),176.48137310075097
116057 (2003 WW107),152.18817039049523
(2010 BG88),74.55706174127369
76929 (2001 AX34),86.42592704959308
3559 Violaumayer (1980 PH),83.96683955996149
2462 Nehalennia (6578 P-L),85.95746791450985
105696 (2000 SJ63),83.96683955996149
429799 (2012 HJ82),146.59388976837218
429384 (2010 ON70),176.28469802273483
36700 (2000 RT17),85.95746791450985
18940 (2000 QV49),196.47224234159765
298758 (2004 HT56),179.3727443999091
144282 (2004 CO104),179.3727443999091
76384 (2000 FE),174.25517069727377
(2010 LS95),140.99342019100925
(2010 GS167),74.55706174127369
234570 (2001 XZ105),83.96683955996149
76835 (2000 SH255),536.722622290611
232516 (2003 QW104),76.80249269586115
241282 (2007 UD4),76.80249269586115
27621 (2001 KF67),190.0079555697815
76434 (2000 FO24),179.3395308166477
26150 (1994 RW11),86.42592704959308
164135 (2003 YU58),176.48137310075097
97556 (2000 DK69),190.0079555697815
153352 (2001 PP21),83.96683955996149
53854 (2000 FB19),83.96683955996149
146084 (2000 HG62),83.96683955996149
10537 (1991 RY16),153.05817654018833
3782 Celle (1986 TE),83.96683955996149
70584 (1999 TJ168),90.10638569028035
447427 (2006 CB62),179.3395308166477
107314 (2001 CC11),83.96683955996149
400822 (2010 JD85),85.95746791450985
104565 (2000 GZ72),83.96683955996149
37904 (1998 FU68),114.14534166034484
386774 (2010 CK225),174.25517069727377
198505 (2004 XP77),113.8966943268554
20763 (2000 FQ9),86.42592704959308
78746 (2002 TW275),179.3395308166477
189240 (2004 QL25),182.62226361059507
83723 (2001 TN98),179.3727443999091
379507 (2010 GL135),74.55706174127369
36100 (1999 RC114),176.28469802273483
6295 Schmoll (1988 CF3),91.9675025522084
(2010 JD95),83.96683955996149
22338 Janemojo (1992 LE),146.59388976837218
166793 (2002 VK47),174.67666492630767
175574 (2006 TV54),182.62226361059507
136352 (2004 CA77),146.59388976837218
269513 (2009 UV109),119.49716390421834
345559 (2006 RK61),152.18817039049523
233852 (2008 UC364),173.99677141498398
249233 (2008 GV95),179.3395308166477
109035 (2001 QE12),83.96683955996149
124028 (2001 FB119),146.59388976837218
68711 (2002 CV244),90.10638569028035
105431 (2000 QH176),86.42592704959308
7828 Noriyositosi (1992 SD13),176.48137310075097
41998 (2000 YO45),152.18817039049523
8919 Ouyangziyuan (1996 TU13),93.95813090675676
111477 (2001 YX16),76.80249269586115
161231 (2002 XD108),83.96683955996149
36978 (2000 SL323),119.49716390421834
59977 (1999 SD5),176.44446234751888
59526 (1999 JS23),90.10638569028035
52566 (1997 GP27),83.96683955996149
396274 (2014 CS20),74.55706174127369
63021 (2000 WK46),190.0079555697815
44341 (1998 RX66),83.96683955996149
(2015 FE6),91.13443127204718
30460 (2000 OT6),184.7365273234269
1444 Pannonia (1938 AE),171.13861369908722
244147 (2001 WX24),146.59388976837218
173993 (2001 XG198),184.7365273234269
510042 (2010 DB64),74.55706174127369
97355 (2000 AX25),179.3727443999091
254153 (2004 PM86),190.0079555697815
30672 (1346 T-2),174.67666492630767
20783 (2000 RK55),83.96683955996149
57684 (2001 UG58),83.96683955996149
345597 (2006 SK99),179.3727443999091
380415 (2003 AL92),190.0079555697815
164852 (1999 TT174),83.96683955996149
443562 (2014 KJ28),140.99342019100925
343589 (2010 GL28),190.0079555697815
87696 (2000 SQ14),90.10638569028035
4 Vesta,83.96683955996149
236028 (2005 GZ147),176.48137310075097
371327 (2006 JX3),179.3727443999091
237727 (2001 WO56),85.95746791450985
425009 (2009 DZ88),83.96683955996149
(2010 AK118),179.3395308166477
116099 (2003 WY127),179.3395308166477
492888 (2014 QE406),190.0079555697815
1656 Suomi (1942 EC),95.97718309270627
356355 (2010 LW101),184.40748599241857
72794 (2001 FA178),179.3727443999091
78758 (2002 UC1),181.7872217491826
102148 (1999 RA195),83.96683955996149
146543 (2001 SC277),83.96683955996149
50111 (2000 AA116),152.18817039049523
18149 Colombatti (2000 OB58),146.59388976837218
139774 (2001 QJ297),176.20041639391357
264107 (2009 SZ337),184.40748599241857
80503 (2000 AE54),83.96683955996149
(2010 EP10),85.95746791450985
195233 (2002 EK10),76.80249269586115
8408 Strom (1995 SX12),195.60223619190455
103705 (2000 CW82),82.94203882618001
213795 (2003 FA58),176.28469802273483
235143 (2003 QY77),190.0079555697815
(2006 WM104),83.96683955996149
288440 (2004 EM43),173.99677141498398
18800 Terresadodge (1999 JL76),114.14534166034484
223906 (2004 VJ60),83.96683955996149
239221 (2006 RB78),93.37986222663464
19050 (1162 T-1),176.48137310075097
33389 Isairisgreco (1999 CZ50),86.42592704959308
107136 (2001 BQ),93.37986222663464
110517 (2001 TX78),83.96683955996149
(2010 MR44),174.25517069727377
28224 (1999 AJ),93.95813090675676
424916 (2008 WZ100),179.3727443999091
253490 (2003 SJ91),74.55706174127369
(2010 FV117),182.83741975044126
443666 (2015 FV337),184.40748599241857
39829 (1998 BS4),76.80249269586115
68091 (2000 YR109),83.96683955996149
3885 Bogorodskij (1979 HG5),195.60223619190455
184093 (2004 GG77),190.0079555697815
66755 (1999 TT175),83.96683955996149
460050 (2014 OO197),76.80249269586115
248297 (2005 LL14),83.96683955996149
8361 (1990 JN1),153.05817654018833
6634 (1987 KB),86.42592704959308
219369 (2000 SU21),93.37986222663464
467219 (2016 EL160),184.40748599241857
12974 Halitherses (1973 SB2),504.78066764403326
111817 (2002 DF),67.27376203387873
54806 (2001 MX22),179.3395308166477
65794 (1995 WG27),83.96683955996149
25018 Valbousquet (1998 QN6),146.59388976837218
134731 (2000 AU101),83.96683955996149
105392 (2000 QB140),176.28469802273483
27191 (1999 CO54),174.67666492630767
144053 (2004 BZ30),180.38673132339395
468603 (2007 VE164),146.59388976837218
116052 (2003 WT106),146.59388976837218
88712 (2001 SA11),83.96683955996149
138532 (2000 OA40),146.59388976837218
5286 Haruomukai (1989 VT1),196.47224234159765
191383 (2003 SM22),83.96683955996149
115659 (2003 UP139),141.11947740138982
120140 (2003 GB21),176.48137310075097
388030 (2005 SL94),76.80249269586115
18184 Dianepark (2000 QR37),146.59388976837218
395252 (2010 OJ118),182.83741975044126
80071 (1999 JR97),179.3727443999091
251581 (2009 FJ61),195.60223619190455
121853 (2000 CT34),179.3395308166477
118443 (1999 UZ62),195.60223619190455
58431 (1996 FV4),85.95746791450985
19757 (2000 GK1),93.95813090675676
11320 (1995 BY),181.7872217491826
29365 (1996 DN2),85.95746791450985
120803 (1998 FY114),83.96683955996149
